id,func_group_id,func_group_name,entity_name,entity_id,column_id,l_column_name,p_column_name,data_type,data_size,data_mode,not_null,unique_key,primary_key,data_default,description,modify_desc,col_delete
3322,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",12,"顧客番号","CUST_NUM","CHAR","11","半角","N","N","","","","",
3323,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",13,"進物者顧客番号","ADVNC_CUST_NUM","CHAR","11","半角","N","N","","","","",
3324,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",14,"送付先進物者区分","SNDDST_ADVNC_DIV","CHAR","1","半角","N","N","","0","0：通常
1：進物
2：送付先違い","",
3325,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",15,"注文者住所＿郵便番号＿主番","ORDRR_ADDR_POSTCD_MNUM","CHAR","3","半角","N","N","","","注文者の住所情報","",
3326,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",16,"注文者住所＿郵便番号＿枝番","ORDRR_ADDR_POSTCD_BNUM","CHAR","4","半角","N","N","","","注文者の住所情報","",
3327,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",17,"注文者住所＿都道府県コード","ORDRR_ADDR_PREFCT_COD","CHAR","2","半角","N","N","","","注文者の住所情報","",
3328,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",18,"注文者住所＿市区郡コード","ORDRR_ADDR_CTYCTR_COD","CHAR","2","半角","N","N","","","注文者の住所情報","",
3329,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",19,"進物者送付先＿郵便番号＿主番","ADVNC_SNDDST_POSTCD_MNUM","CHAR","3","半角","N","N","","","進物者と送付先違いの住所情報","",
3330,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",20,"進物者送付先＿郵便番号＿枝番","ADVNC_SNDDST_POSTCD_BNUM","CHAR","4","半角","N","N","","","進物者と送付先違いの住所情報","",
3331,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",21,"進物者送付先＿都道府県コード","ADVNC_SNDDST_PREFCT_COD","CHAR","2","半角","N","N","","","進物者と送付先違いの住所情報","",
3332,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",22,"進物者送付先＿市区郡コード","ADVNC_SNDDST_CTYCTR_COD","CHAR","2","半角","N","N","","","進物者と送付先違いの住所情報","",
3333,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",23,"決済方法","SETTLM_METHD","CHAR","1","半角","N","N","","","1：後払い
2：前払い
3：クレジットカード払い（P）
4：代引き（J）","",
3334,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",24,"カード決済取引ＩＤ","CARDPY_TRADID","VARCHAR2","20","半角","Y","N","","","カード決済取引を特定するID","",
3335,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",25,"入金額","DEPST_AMONT","NUMBER","7","半角","Y","N","","","","",
3336,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",26,"入金区分","DEPST_DIV","CHAR","1","半角","N","N","","0","0：入金なし
1：一部入金
2：全額入金
3：カード入金（全額）","",
3337,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",27,"商品先渡し済区分","PROD_FURDEL_DN_DIV","CHAR","1","半角","N","N","","","0：通常
1：先渡し済み","",
3338,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",28,"協会コード","ASSOC_COD","CHAR","1","半角","N","N","","","1：書道 
2：作協 
3：華道 
4：園芸 
6：写真知識検定
7：植物医検定 
8：園芸スクーリング
下記オーダーのみ設定
・6P16直入オーダー（協会）
・6P17ラベル有オーダー（協会）
・6P1K協会代理部オーダー","",
3339,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",29,"応募部門コード","APPLC_DEPRTM_COD","CHAR","1","半角","N","N","","","1：漢字
2：仮名
3：漢字＋仮名
4：ﾍﾟﾝ
5：ﾎﾞ-ﾙﾍﾟﾝ
6：実用ﾎﾞ-ﾙﾍﾟﾝ　
下記オーダーのみ設定
・6P18 直入オーダー（技検）
・6P19 ラベル有オーダー（技検）","",
3340,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",30,"出身講座商品コード","GRADT_CRSITM","CHAR","5","半角","N","N","","","下記オーダーのみ設定
・6P16直入オーダー（協会）
・6P17ラベル有オーダー（協会）
・6P18 直入オーダー（技検）
・6P19 ラベル有オーダー（技検）
・6P1K協会代理部オーダー","",
3341,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",31,"合格フラグ","PASSD_FLG","CHAR","1","半角","N","N","","","0：不合格
1：合格
下記オーダーのみ設定
・6P18 直入オーダー（技検）
・6P19 ラベル有オーダー（技検）","",
3342,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",32,"催事コード１","EVENTS_COD1","CHAR","2","半角","N","N","","","下記オーダーのみ設定
・6P1V 写真展スクーリングデータ（直入）
・6P1W 写真展スクーリングデータ（ラベル有）","",
3343,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",33,"催事コード２","EVENTS_COD2","CHAR","4","半角","N","N","","","同上","",
3344,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",34,"催事コード３","EVENTS_COD3","CHAR","3","半角","N","N","","","同上","",
3345,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",35,"引取交換フラグ","COLLCT_EXCHNG_FLG","CHAR","1","半角","N","N","","0","0：引取交換以外
1：引取交換","",
3346,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",36,"名義変更オーダーフラグ","NMTRA_ODR_FLG","CHAR","1","半角","N","N","","0","名義変更オーダーを識別するフラグ
0：名義変更以外
1：名義変更","",
3347,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",37,"新旧オーダー変換不要フラグ","ONORDR_CONVRT_UNNSSR_FLG","CHAR","1","半角","N","N","","","バッチＮＯの４桁目が「Z」の場合、または、商品先渡し済区分が先渡し済みの場合に１を設定
0：必要
1：不要","",
3348,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",38,"レターＮＯ","LTNO","CHAR","3","半角","N","N","","","","",
3349,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",39,"Ｂ－Ｂ＿Ｂ－Ｃ区分","BTOB_BTOC_DIV","CHAR","1","半角","N","N","","","法人システム部からのオーダーの場合に設定
B：法人","",
3350,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",40,"個別債権フラグ","INDVDL_DEB_FLG","CHAR","1","半角","N","N","","","法人オーダーの場合に設定
0：代理店請求
1：個人請求","",
3351,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",41,"講座商品コード","CRSITM","CHAR","5","半角","N","N","","","","",
3352,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",42,"講座商品サブコード１","CRS_PROD_SUB_COD1","VARCHAR2","3","半角","Y","N","","","講座基本5桁マスタのサブコード1名称（例：色）に該当するサブコードマスタのサブコード（例：赤や青）がセットされる想定","",
3353,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",43,"講座商品サブコード２","CRS_PROD_SUB_COD2","VARCHAR2","3","半角","Y","N","","","講座基本5桁マスタのサブコード2名称（例：サイズ）に該当するサブコードマスタのサブコード（例：ＳやＭ）がセットされる想定","",
3354,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",44,"変換後講座商品コード","CONVRT_AFT_CRSITM","CHAR","5","半角","N","N","","","受付チェックの補正処理にて講座商品コードが変換された場合には変換後の講座商品コードが設定されている
変換されない場合にはオリジナルの講座商品コードが設定されている","",
3355,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",45,"販売価格＿一括","SAL_PRIC_LSUM","NUMBER","7","半角","Y","N","","","講座基本5桁マスタ．一括払い価格（ユーザ入力値）を設定","",
3356,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",46,"販売価格＿分割","SAL_PRIC_SPLT","NUMBER","7","半角","Y","N","","","講座基本5桁マスタ．分割払い価格（ユーザ入力値）を設定","",
3357,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",47,"１回分分割金額","DOSE1_SPLT_MNY","NUMBER","7","半角","Y","N","","","講座基本5桁マスタから取得（項目名：1回分の分割金額（ユーザ入力値））","",
3358,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",48,"一括払税額","LSUM_PAY_TAXAM","NUMBER","7","半角","Y","N","","","販売価格＿一括　－　講座基本5桁マスタ．一括払い価格（税抜）","",
3359,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",49,"分割払税額","SPLT_PAY_TAXAM","NUMBER","7","半角","Y","N","","","販売価格＿分割　－　講座基本5桁マスタ．分割払い価格（税抜）","",
3360,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",50,"税率","TRATE","NUMBER","5","半角","Y","N","","","講座基本5桁マスタと消費税マスタから取得","",
3361,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",51,"分割支払回数","SPLT_PAYM_TNUM","NUMBER","2","半角","Y","N","","","講座基本5桁マスタ．分割回数を設定","",
3362,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",52,"申込個数","OFR_CNTNUM","NUMBER","2","半角","Y","N","","","","",
3363,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",53,"ギフトコード","GIFT_COD","CHAR","3","半角","N","N","","","","",
3364,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",54,"ギフト送付形態","GIFT_SENDNG_STYL","CHAR","1","半角","N","N","","","1：同送 
2：別送 
3：後送 
4：ペラ","",
3365,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",55,"ギフト送付時期","GIFT_SENDNG_SEASN","CHAR","1","半角","N","N","","","1～9：当該入金済 
F：全納時 
X：完納時","",
3366,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",56,"指示待ち数計上済フラグ","SZMT_NUMB_SUMUP_DN_FLG","CHAR","1","半角","N","N","","","0：指示待数未計上
1：指示待数計上済","",
3367,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",57,"熨斗・ラッピングフラグ","NOSH_WRAPNG_FLG","CHAR","1","半角","N","N","","","0：熨斗・ラッピング以外
1：熨斗・ラッピング","",
3368,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",58,"合算用部門コード","SUM_FOR_DEPRTM_COD","CHAR","1","半角","N","N","","","代々木、目白判定用区分
△：対象外
O：代々木
K：目白","",
3369,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",59,"教育給付金付講座フラグ","EDUBNM_WITH_CRS_FLG","CHAR","1","半角","N","N","","","0：教育給付金付講座対象外
1：教育給付金付講座対象","",
3370,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",60,"備考","REMRKS","VARCHAR2","1024","全角","Y","N","","","受注センターの熨斗・ラッピング詳細に入力された情報","",
3371,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",61,"サブシステムＩＤ","SUBSYS_ID","CHAR","2","半角","N","N","","","サブシステムを識別するID
20:年間配本
21:年間配本2回目以降
30:パートワーク 
40:実務者研修","",
3372,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",62,"スクーリング受付番号","SCHLNG_ACPT_NUM","CHAR","10","半角","N","N","","","スクーリング予約システムにて採番された受付番号","",
3373,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",63,"在庫引当済フラグ","STOCK_PROVSN_DN_FLG","CHAR","1","半角","N","N","","","0：在庫未引当
1：在庫引当済","",
3374,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",64,"高額商品フラグ","EXPNSV_PROD_FLG","CHAR","1","半角","N","N","","","0：高額商品以外
1：高額商品","",
3375,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",65,"注文確認済フラグ","ORDR_CONFRM_DN_FLG","CHAR","1","半角","N","N","","","0：未確認
1：確認済","",
3376,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",66,"注文確認済区分","ORDR_CONFRM_DN_DIV","CHAR","1","半角","N","N","","","0：未確認
1：確認（本人確認）
2：確認（自動解除）
3：みなし確認","",
3377,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",67,"配送日指定フラグ","DELD_DESGNT_FLG","CHAR","1","半角","N","N","","","0：配送日指定なし
1：配送日指定有り","",
3378,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",68,"配送希望日","DELIVR_HOP_DAY","CHAR","8","半角","N","N","","","","",
3379,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",69,"配送希望時間帯","DELIVR_HOP_TIMZON","CHAR","1","半角","N","N","","","0：指定なし
1：9時～12時
2：12時～14時
3：14時～16時
4：16時～18時
5：18時～20時
6：20時～21時","",
3380,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",70,"配送日超過フラグ","DELD_EXCSS_FLG","CHAR","1","半角","N","N","","","0：未超過
1：超過","",
3381,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",71,"連携処理済フラグ","COLB_DNPRCS_FLG","CHAR","1","半角","N","N","","0","材発候補ワークデータに連携完了
0：未処理
1：処理済","",
3382,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",72,"作成日時","CRET_DATIME","TIMESTAMP","-","半角","N","N","","","システム共通項目","",
3383,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",73,"作成ユーザＩＤ","CRET_USR_ID","VARCHAR2","20","半角","N","N","","","システム共通項目","",
3384,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",74,"更新日時","UPD_DATIME","TIMESTAMP","-","半角","N","N","","","システム共通項目","",
3385,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",75,"更新ユーザＩＤ","UPD_USR_ID","VARCHAR2","20","半角","N","N","","","システム共通項目","",
3386,"KJC","商品・教材発送管理システム","材発候補連携データ","ZIHT_CANDDC_CLBDAT",76,"削除フラグ","DEL_FLG","CHAR","1","半角","N","N","","","システム共通項目","",
3387,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",1,"受付番号","ACPT_NUM","VARCHAR2","16","半角","N","N","1","","","",
3388,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",2,"受付枝番","ACPT_BNUM","VARCHAR2","4","半角","N","N","2","","","",
3389,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",3,"データＮＯ","DATA_NO","CHAR","4","半角","N","N","","","","",
3390,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",4,"変換後データＮＯ","CONVRT_AFT_DATA_NO","CHAR","4","半角","N","N","","","","",
3391,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",5,"バッチＮＯ","BATCH_NO","CHAR","4","半角","N","N","","","","",
3392,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",6,"バッチ内シーケンス","INSDBT_SEQ","NUMBER","3","半角","Y","N","","","","",
3393,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",7,"受付日","ACPT_DAY","CHAR","8","半角","N","N","","","yyyymmdd","",
3394,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",8,"初回基幹取込日","FIRTIM_CORE_CAPTR_DAY","CHAR","8","半角","N","N","","","yyyymmdd
初回材発候補ワークデータに登録日","",
3395,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",9,"材発基幹処理予定日","ZIHT_CORE_PRCS_PLAN_DAY","CHAR","8","半角","N","N","","","yyyymmdd
高額商品自動解除日","",
3396,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",10,"入力ルート","INPT_ROUTE","CHAR","2","半角","N","N","","","01：社内部署
03：コンタクトセンター
05：受注センター
07：ウィナーソフト
09：AS400
11：学びオンラインプラス
21：Biglobe
23：コマース21
25：エルテックス
27：アイエムエス
31：外部名簿
33：楽天
35：YAHOO
37：LINE
39：ケアナビ
41：ビューティー資格ナビ
43：総合資格ナビ
45：ケイコとマナブ
47：キャリアインデックス
61：SMBC(CVS)
63：郵貯
65：銀行","",
3397,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",11,"社員販売フラグ","EMPLY_SAL_FLG","CHAR","1","半角","N","N","","","0：社員販売以外
1：社員販売","",
3398,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",12,"媒体コード","MED_COD","CHAR","10","半角","N","N","","","","",
3399,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",13,"ＤＭコード","DMCD","CHAR","8","半角","N","N","","","","",
3400,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",14,"統合前顧客番号","INTGRT_BEF_CUST_NUM","CHAR","11","半角","N","N","","","","",
3401,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",15,"顧客番号","CUST_NUM","CHAR","11","半角","N","N","","","","",
3402,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",16,"統合前進物者顧客番号","INTGRT_BEF_ADVNC_CUST_NUM","CHAR","11","半角","N","N","","","","",
3403,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",17,"進物者顧客番号","ADVNC_CUST_NUM","CHAR","11","半角","N","N","","","","",
3404,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",18,"送付先進物者区分","SNDDST_ADVNC_DIV","CHAR","1","半角","N","N","","","0：通常
1：進物
2：送付先違い","",
3405,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",19,"注文者住所＿郵便番号＿主番","ORDRR_ADDR_POSTCD_MNUM","CHAR","3","半角","N","N","","","注文者の住所情報","",
3406,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",20,"注文者住所＿郵便番号＿枝番","ORDRR_ADDR_POSTCD_BNUM","CHAR","4","半角","N","N","","","注文者の住所情報","",
3407,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",21,"注文者住所＿都道府県コード","ORDRR_ADDR_PREFCT_COD","CHAR","2","半角","N","N","","","注文者の住所情報","",
3408,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",22,"注文者住所＿市区郡コード","ORDRR_ADDR_CTYCTR_COD","CHAR","2","半角","N","N","","","注文者の住所情報","",
3409,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",23,"進物者送付先＿郵便番号＿主番","ADVNC_SNDDST_POSTCD_MNUM","CHAR","3","半角","N","N","","","進物者と送付先違いの住所情報","",
3410,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",24,"進物者送付先＿郵便番号＿枝番","ADVNC_SNDDST_POSTCD_BNUM","CHAR","4","半角","N","N","","","進物者と送付先違いの住所情報","",
3411,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",25,"進物者送付先＿都道府県コード","ADVNC_SNDDST_PREFCT_COD","CHAR","2","半角","N","N","","","進物者と送付先違いの住所情報","",
3412,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",26,"進物者送付先＿市区郡コード","ADVNC_SNDDST_CTYCTR_COD","CHAR","2","半角","N","N","","","進物者と送付先違いの住所情報","",
3413,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",27,"決済方法","SETTLM_METHD","CHAR","1","半角","N","N","","","1：後払い
2：前払い
3：クレジットカード払い（P）
4：代引き（J）","",
3414,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",28,"カード決済取引ＩＤ","CARDPY_TRADID","VARCHAR2","20","半角","Y","N","","","カード決済取引を特定するID","",
3415,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",29,"入金額","DEPST_AMONT","NUMBER","7","半角","Y","N","","","","",
3416,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",30,"入金区分","DEPST_DIV","CHAR","1","半角","N","N","","","0：入金なし
1：一部入金
2：全額入金
3：カード入金（全額）","",
3417,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",31,"商品先渡し済区分","PROD_FURDEL_DN_DIV","CHAR","1","半角","N","N","","","0：通常
1：先渡し済み","",
3418,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",32,"通教通販区分","TUKYO_MALOD_DIV","CHAR","1","半角","N","N","","","1：通教
2：通販","",
3419,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",33,"事業部門コード","BISNSS_DEPRTM_COD","CHAR","2","半角","N","N","","","社マスタの事業部門コード","",
3420,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",34,"協会コード","ASSOC_COD","CHAR","1","半角","N","N","","","1：書道 
2：作協 
3：華道 
4：園芸 
6：写真知識検定
7：植物医検定 
8：園芸スクーリング","",
3421,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",35,"応募部門コード","APPLC_DEPRTM_COD","CHAR","1","半角","N","N","","","1：漢字
2：仮名
3：漢字＋仮名
4：ﾍﾟﾝ
5：ﾎﾞ-ﾙﾍﾟﾝ
6：実用ﾎﾞ-ﾙﾍﾟﾝ　","",
3422,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",36,"出身講座商品コード","GRADT_CRSITM","CHAR","5","半角","N","N","","","","",
3423,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",37,"合格フラグ","PASSD_FLG","CHAR","1","半角","N","N","","","0：合格以外
1：合格
※技術応募コードが3のとき、'1'以外は不可","",
3424,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",38,"催事コード１","EVENTS_COD1","CHAR","2","半角","N","N","","","","",
3425,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",39,"催事コード２","EVENTS_COD2","CHAR","4","半角","N","N","","","","",
3426,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",40,"催事コード３","EVENTS_COD3","CHAR","3","半角","N","N","","","","",
3427,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",41,"引取交換フラグ","COLLCT_EXCHNG_FLG","CHAR","1","半角","N","N","","","0：引取り交換以外
1：引取り交換","",
3428,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",42,"名義変更オーダーフラグ","NMTRA_ODR_FLG","CHAR","1","半角","N","N","","0","名義変更オーダーを識別するフラグ
0：名義変更以外
1：名義変更","",
3429,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",43,"新旧オーダー変換不要フラグ","ONORDR_CONVRT_UNNSSR_FLG","CHAR","1","半角","N","N","","","0：必要
1：不要","",
3430,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",44,"レターＮＯ","LTNO","CHAR","3","半角","N","N","","","","",
3431,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",45,"Ｂ－Ｂ＿Ｂ－Ｃ区分","BTOB_BTOC_DIV","CHAR","1","半角","N","N","","","法人システム部からのオーダーの場合に設定
B：法人","",
3432,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",46,"個別債権フラグ","INDVDL_DEB_FLG","CHAR","1","半角","N","N","","","法人オーダーの場合に設定
0：代理店請求
1：個人請求","",
3433,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",47,"講座商品コード","CRSITM","CHAR","5","半角","N","N","","","","",
3434,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",48,"講座商品サブコード１","CRS_PROD_SUB_COD1","VARCHAR2","3","半角","Y","N","","","","",
3435,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",49,"講座商品サブコード２","CRS_PROD_SUB_COD2","VARCHAR2","3","半角","Y","N","","","","",
3436,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",50,"変換後講座商品コード","CONVRT_AFT_CRSITM","CHAR","5","半角","N","N","","","","",
3437,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",51,"講座商品コード変換処理日","CRSITM_CONVRT_PRCS_DAY","CHAR","8","半角","N","N","","","yyyymmdd","",
3438,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",52,"在庫管理講座商品コード","STOCK_CTRL_CRSITM","CHAR","5","半角","N","N","","","","",
3439,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",53,"社コード","COMPCD","CHAR","1","半角","N","N","","","","",
3440,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",54,"講座３桁コード","CRS3DG","CHAR","3","半角","N","N","","","","",
3441,"KJC","商品・教材発送管理システム","材発候補ワークデータ","ZIHT_CANDDC_WK_DATA",55,"ＦＣキー","FC_KEY","CHAR","1","半角","N","N","","","","",
