id,table,column
957,"宛名ラベルデータ＿タナック","切替キー"
958,"宛名ラベルデータ＿タナック","顧客姓名"
959,"宛名ラベルデータ＿タナック","郵便番号＿主番"
960,"宛名ラベルデータ＿タナック","郵便番号＿枝番"
961,"宛名ラベルデータ＿タナック","住所１"
962,"宛名ラベルデータ＿タナック","住所２"
963,"宛名ラベルデータ＿タナック","住所３"
964,"宛名ラベルデータ＿タナック","住所４"
965,"宛名ラベルデータ＿タナック","レコードＮＯ２＿主番"
966,"宛名ラベルデータ＿タナック","レコードＮＯ２＿枝番"
967,"宛名ラベルデータ＿タナック","局戻り識別"
968,"宛名ラベルデータ＿タナック","媒体ジャンル"
969,"宛名ラベルデータ＿タナック","顧客番号"
970,"宛名ラベルデータ＿タナック","ＤＭコード・受付日等"
971,"宛名ラベルデータ＿タナック","ＯＣＲ開始コマンド"
972,"宛名ラベルデータ＿タナック","ＯＣＲコード"
973,"宛名ラベルデータ＿タナック","ＯＣＲ解除コマンド"
974,"宛名ラベルデータ＿タナック","カスタマーバーコード生成情報＿郵便番号部"
975,"宛名ラベルデータ＿タナック","カスタマーバーコード生成情報＿住居表示番号部"
976,"宛名ラベルデータ＿タナック","ゆうメール適用文言"
977,"宛名ラベルデータ＿タナック","ポスト便番号"
978,"宛名ラベルデータ＿タナック","デポコード＿着店コード"
979,"宛名ラベルデータ＿タナック","局出データ用途区分"
980,"宛名ラベルデータ＿タナック","処理済フラグ"
981,"宛名ラベルデータ＿タナック","作成日時"
982,"宛名ラベルデータ＿タナック","作成ユーザＩＤ"
983,"宛名ラベルデータ＿タナック","更新日時"
984,"宛名ラベルデータ＿タナック","更新ユーザＩＤ"
985,"宛名ラベルデータ＿タナック","削除フラグ"
986,"出力形態別件数表データ","処理日"
987,"出力形態別件数表データ","出力処理区分"
988,"出力形態別件数表データ","出力処理区分明細"
989,"出力形態別件数表データ","出力形態"
990,"出力形態別件数表データ","出力形態別件数"
991,"出力形態別件数表データ","CSVデータ作成済みフラグ"
992,"出力形態別件数表データ","作成日時"
993,"出力形態別件数表データ","作成ユーザID"
994,"出力形態別件数表データ","更新日時"
995,"出力形態別件数表データ","更新ユーザID"
996,"出力形態別件数表データ","削除フラグ"
997,"レギュラーＤＭ件数集計データ","処理日"
998,"レギュラーＤＭ件数集計データ","局戻り区分"
999,"レギュラーＤＭ件数集計データ","DMコード上3桁"
1000,"レギュラーＤＭ件数集計データ","DMコード4～5桁"
1001,"レギュラーＤＭ件数集計データ","DMコード6桁目"
1002,"レギュラーＤＭ件数集計データ","DMコード7桁目"
1003,"レギュラーＤＭ件数集計データ","DMコード8桁目"
1004,"レギュラーＤＭ件数集計データ","出力形態指示区分"
1005,"レギュラーＤＭ件数集計データ","レギュラーDM集計件数"
1006,"レギュラーＤＭ件数集計データ","作成日時"
1007,"レギュラーＤＭ件数集計データ","作成ユーザID"
1008,"レギュラーＤＭ件数集計データ","更新日時"
1009,"レギュラーＤＭ件数集計データ","更新ユーザID"
1010,"レギュラーＤＭ件数集計データ","削除フラグ"
1011,"ＤＭ作業指示書データ","処理日"
1012,"ＤＭ作業指示書データ","DMコード"
1013,"ＤＭ作業指示書データ","局出データ用途区分"
1014,"ＤＭ作業指示書データ","社名"
1015,"ＤＭ作業指示書データ","講座商品名称（全角）"
1016,"ＤＭ作業指示書データ","DMコード2"
1017,"ＤＭ作業指示書データ","出力形態指示区分"
1018,"ＤＭ作業指示書データ","局出データ集計単位別作成件数"
1019,"ＤＭ作業指示書データ","カスタマーバーコード無し件数"
1020,"ＤＭ作業指示書データ","局出予定日"
1021,"ＤＭ作業指示書データ","CSVデータ作成済みフラグ"
1022,"ＤＭ作業指示書データ","作成日時"
1023,"ＤＭ作業指示書データ","作成ユーザID"
1024,"ＤＭ作業指示書データ","更新日時"
1025,"ＤＭ作業指示書データ","更新ユーザID"
1026,"ＤＭ作業指示書データ","削除フラグ"
1027,"郵便番号別ＤＭ発送件数表データ","郵便番号別DM発送件数表データNo"
1028,"郵便番号別ＤＭ発送件数表データ","処理日"
1029,"郵便番号別ＤＭ発送件数表データ","局出データ用途区分"
1030,"郵便番号別ＤＭ発送件数表データ","発送単位名称"
1031,"郵便番号別ＤＭ発送件数表データ","5桁郵便番号"
1032,"郵便番号別ＤＭ発送件数表データ","郵番別区分"
1033,"郵便番号別ＤＭ発送件数表データ","郵便番号別局出数"
1034,"郵便番号別ＤＭ発送件数表データ","CSVデータ作成済みフラグ"
1035,"郵便番号別ＤＭ発送件数表データ","作成日時"
1036,"郵便番号別ＤＭ発送件数表データ","作成ユーザID"
1037,"郵便番号別ＤＭ発送件数表データ","更新日時"
1038,"郵便番号別ＤＭ発送件数表データ","更新ユーザID"
1039,"郵便番号別ＤＭ発送件数表データ","削除フラグ"
1040,"件数内訳データ","件数内訳データNo"
1041,"件数内訳データ","処理日"
1042,"件数内訳データ","ファイルID"
1043,"件数内訳データ","顧客番号"
1044,"件数内訳データ","DMコード／講座3桁コード／グループNO"
1045,"件数内訳データ","DMコード／講座商品コード"
1046,"件数内訳データ","カスタマーバーコードフラグ"
1047,"件数内訳データ","局出予定日"
1048,"件数内訳データ","CSVデータ作成済みフラグ"
1049,"件数内訳データ","作成日時"
1050,"件数内訳データ","作成ユーザID"
1051,"件数内訳データ","更新日時"
1052,"件数内訳データ","更新ユーザID"
1053,"件数内訳データ","削除フラグ"
1054,"アイエムエス向け件数表データ","アイエムエス向け件数表データNo"
1055,"アイエムエス向け件数表データ","処理日"
1056,"アイエムエス向け件数表データ","アイエムエス向け件数表処理区分"
1057,"アイエムエス向け件数表データ","アイエムエス向け件数表データ区分"
1058,"アイエムエス向け件数表データ","社コード"
1059,"アイエムエス向け件数表データ","DMコード上3桁/請求レターキー"
1060,"アイエムエス向け件数表データ","DMコード4～5桁"
1061,"アイエムエス向け件数表データ","DMコード6桁目"
1062,"アイエムエス向け件数表データ","DMコード7～8桁"
1063,"アイエムエス向け件数表データ","アイエムエス向け件数表局出数"
1064,"アイエムエス向け件数表データ","アイエムエス向け件数表受付BOX"
1065,"アイエムエス向け件数表データ","出力形態指示区分"
1066,"アイエムエス向け件数表データ","CSVデータ作成済みフラグ"
1067,"アイエムエス向け件数表データ","作成日時"
1068,"アイエムエス向け件数表データ","作成ユーザID"
1069,"アイエムエス向け件数表データ","更新日時"
1070,"アイエムエス向け件数表データ","更新ユーザID"
1071,"アイエムエス向け件数表データ","削除フラグ"
1072,"Ａ－１候補データ","受付番号"
1073,"Ａ－１候補データ","受付日"
1074,"Ａ－１候補データ","受付完了日"
1075,"Ａ－１候補データ","顧客番号"
1076,"Ａ－１候補データ","顧客法人姓名区分"
1077,"Ａ－１候補データ","顧客年齢"
1078,"Ａ－１候補データ","顧客性別区分"
1079,"Ａ－１候補データ","データＮＯ"
1080,"Ａ－１候補データ","バッチＮＯ"
1081,"Ａ－１候補データ","申込講座数"
1082,"Ａ－１候補データ","媒体コード"
1083,"Ａ－１候補データ","入力方法"
1084,"Ａ－１候補データ","講座３桁コード１"
1085,"Ａ－１候補データ","講座３桁コード２"
1086,"Ａ－１候補データ","講座３桁コード３"
1087,"Ａ－１候補データ","講座３桁コード４"
1088,"Ａ－１候補データ","講座３桁コード５"
1089,"Ａ－１候補データ","処理済フラグ"
1090,"Ａ－１候補データ","作成日時"
1091,"Ａ－１候補データ","作成ユーザＩＤ"
1092,"Ａ－１候補データ","更新日時"
1093,"Ａ－１候補データ","更新ユーザＩＤ"
1094,"Ａ－１候補データ","削除フラグ"
1095,"追求消込候補データ","受付番号"
1096,"追求消込候補データ","受付枝番"
1097,"追求消込候補データ","受付ステータス"
1098,"追求消込候補データ","顧客番号"
1099,"追求消込候補データ","データＮＯ"
1100,"追求消込候補データ","協会コード"
1101,"追求消込候補データ","応募部門コード"
1102,"追求消込候補データ","講座商品コード"
1103,"追求消込候補データ","処理済フラグ"
1104,"追求消込候補データ","作成日時"
1105,"追求消込候補データ","作成ユーザＩＤ"
1106,"追求消込候補データ","更新日時"
1107,"追求消込候補データ","更新ユーザＩＤ"
1108,"追求消込候補データ","削除フラグ"
1109,"ＤＭ中止消込候補データ","ＤＭ中止依頼番号"
1110,"ＤＭ中止消込候補データ","データＮＯ"
1111,"ＤＭ中止消込候補データ","顧客番号"
1112,"ＤＭ中止消込候補データ","データ区分"
1113,"ＤＭ中止消込候補データ","講座３桁コード"
1114,"ＤＭ中止消込候補データ","処理済フラグ"
1115,"ＤＭ中止消込候補データ","作成日時"
1116,"ＤＭ中止消込候補データ","作成ユーザＩＤ"
1117,"ＤＭ中止消込候補データ","更新日時"
1118,"ＤＭ中止消込候補データ","更新ユーザＩＤ"
1119,"ＤＭ中止消込候補データ","削除フラグ"
1120,"追求データ＿顧客更新用","顧客番号"
1121,"追求データ＿顧客更新用","DMコード"
1122,"追求データ＿顧客更新用","DM作成日"
1123,"追求データ＿顧客更新用","追求コントロール区分"
1124,"追求データ＿顧客更新用","追求終了日"
1125,"追求データ＿顧客更新用","作成日時"
1126,"追求データ＿顧客更新用","作成ユーザID"
1127,"追求データ＿顧客更新用","更新日時"
1128,"追求データ＿顧客更新用","更新ユーザID"
1129,"追求データ＿顧客更新用","削除フラグ"
1130,"追求月次ワーク","顧客番号"
1131,"追求月次ワーク","データ種別"
1132,"追求月次ワーク","ＤＭコード上３桁"
1133,"追求月次ワーク","最新ＤＭ作成日"
1134,"追求月次ワーク","最終ＤＭ発行予定日"
1135,"追求月次ワーク","抽出済フラグ"
1136,"追求月次ワーク","作成日時"
1137,"追求月次ワーク","作成ユーザＩＤ"
1138,"追求月次ワーク","更新日時"
1139,"追求月次ワーク","更新ユーザＩＤ"
1140,"追求月次ワーク","削除フラグ"
1141,"定期送付送金手帳","処理日"
1142,"定期送付送金手帳","用紙区分"
1143,"定期送付送金手帳","送金手帳シーケンス"
1144,"定期送付送金手帳","講座商品コード"
1145,"定期送付送金手帳","グループキー"
1146,"定期送付送金手帳","郵便番号＿主番"
1147,"定期送付送金手帳","郵便番号＿枝番"
1148,"定期送付送金手帳","都道府県名＿ＩＦ用"
1149,"定期送付送金手帳","市区郡名＿ＩＦ用"
1150,"定期送付送金手帳","町村字＿ＩＦ用"
1151,"定期送付送金手帳","番地＿ＩＦ用"
1152,"定期送付送金手帳","方書１＿ＩＦ用"
1153,"定期送付送金手帳","方書２＿ＩＦ用＿２８バイト"
1154,"定期送付送金手帳","申込人姓名＿姓"
1155,"定期送付送金手帳","申込人姓名＿名"
1156,"定期送付送金手帳","申込人名"
1157,"定期送付送金手帳","顧客番号"
1158,"定期送付送金手帳","カスタマーバーコード"
1159,"定期送付送金手帳","学番"
1160,"定期送付送金手帳","講座商品名＿ＩＦ用"
1161,"定期送付送金手帳","請求金額＿ＩＦ用"
1162,"定期送付送金手帳","支払期限"
1163,"定期送付送金手帳","会社名"
1164,"定期送付送金手帳","区分"
1165,"定期送付送金手帳","口座記号番号１"
1166,"定期送付送金手帳","口座記号番号２"
1167,"定期送付送金手帳","口座記号番号３"
1168,"定期送付送金手帳","ＯＣＲ上段"
1169,"定期送付送金手帳","ＯＣＲ下段"
1170,"定期送付送金手帳","ＣＶＳ用バーコード"
1171,"定期送付送金手帳","ＦＵＣ出力不可フラグ"
1172,"定期送付送金手帳","通数番号"
1173,"定期送付送金手帳","余白＿１２バイト"
1174,"定期送付送金手帳","作成日時"
1175,"定期送付送金手帳","作成ユーザＩＤ"
1176,"定期送付送金手帳","更新日時"
1177,"定期送付送金手帳","更新ユーザＩＤ"
1178,"定期送付送金手帳","削除フラグ"
1179,"定期送付送金手帳＿再発行","処理日"
1180,"定期送付送金手帳＿再発行","用紙区分"
1181,"定期送付送金手帳＿再発行","送金手帳シーケンス"
1182,"定期送付送金手帳＿再発行","講座商品コード"
1183,"定期送付送金手帳＿再発行","グループキー"
1184,"定期送付送金手帳＿再発行","郵便番号＿主番"
1185,"定期送付送金手帳＿再発行","郵便番号＿枝番"
1186,"定期送付送金手帳＿再発行","都道府県名＿ＩＦ用"
1187,"定期送付送金手帳＿再発行","市区郡名＿ＩＦ用"
1188,"定期送付送金手帳＿再発行","町村字＿ＩＦ用"
1189,"定期送付送金手帳＿再発行","番地＿ＩＦ用"
1190,"定期送付送金手帳＿再発行","方書１＿ＩＦ用"
1191,"定期送付送金手帳＿再発行","方書２＿ＩＦ用＿２８バイト"
1192,"定期送付送金手帳＿再発行","申込人姓名＿姓"
1193,"定期送付送金手帳＿再発行","申込人姓名＿名"
1194,"定期送付送金手帳＿再発行","申込人名"
1195,"定期送付送金手帳＿再発行","顧客番号"
1196,"定期送付送金手帳＿再発行","カスタマーバーコード"
1197,"定期送付送金手帳＿再発行","学番"
1198,"定期送付送金手帳＿再発行","講座商品名＿ＩＦ用"
1199,"定期送付送金手帳＿再発行","請求金額＿ＩＦ用"
1200,"定期送付送金手帳＿再発行","支払期限"
1201,"定期送付送金手帳＿再発行","会社名"
1202,"定期送付送金手帳＿再発行","区分"
1203,"定期送付送金手帳＿再発行","口座記号番号１"
1204,"定期送付送金手帳＿再発行","口座記号番号２"
1205,"定期送付送金手帳＿再発行","口座記号番号３"
1206,"定期送付送金手帳＿再発行","ＯＣＲ上段"
1207,"定期送付送金手帳＿再発行","ＯＣＲ下段"
1208,"定期送付送金手帳＿再発行","ＣＶＳ用バーコード"
1209,"定期送付送金手帳＿再発行","ＦＵＣ出力不可フラグ"
1210,"定期送付送金手帳＿再発行","通数番号"
1211,"定期送付送金手帳＿再発行","余白＿１２バイト"
1212,"定期送付送金手帳＿再発行","作成日時"
1213,"定期送付送金手帳＿再発行","作成ユーザＩＤ"
1214,"定期送付送金手帳＿再発行","更新日時"
1215,"定期送付送金手帳＿再発行","更新ユーザＩＤ"
1216,"定期送付送金手帳＿再発行","削除フラグ"
1217,"エンティティ一覧","作成日時"
1218,"エンティティ一覧","作成ユーザＩＤ"
1219,"エンティティ一覧","更新日時"
1220,"エンティティ一覧","更新ユーザＩＤ"
1221,"エンティティ一覧","削除フラグ"
1222,"未材発通知はがき＿実務者研修用＿伝送データ","受付番号＿ＩＦ用"
1223,"未材発通知はがき＿実務者研修用＿伝送データ","スクーリング受付番号"
1224,"未材発通知はがき＿実務者研修用＿伝送データ","申込人郵便番号＿主番"
1225,"未材発通知はがき＿実務者研修用＿伝送データ","申込人郵便番号＿枝番"
1226,"未材発通知はがき＿実務者研修用＿伝送データ","申込人姓名＿姓＿ＩＦ用"
1227,"未材発通知はがき＿実務者研修用＿伝送データ","申込人姓名＿名＿ＩＦ用"
1228,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿都道府県名＿ＩＦ用"
1229,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿市区郡名＿ＩＦ用"
1230,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿町村字＿ＩＦ用"
1231,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿番地＿ＩＦ用"
1232,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿方書１＿ＩＦ用"
1233,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿方書２＿姓＿ＩＦ用"
1234,"未材発通知はがき＿実務者研修用＿伝送データ","申込人住所＿方書２＿名＿ＩＦ用"
1235,"未材発通知はがき＿実務者研修用＿伝送データ","申込人電話番号＿市外局番＿ＩＦ用"
1236,"未材発通知はがき＿実務者研修用＿伝送データ","申込人電話番号＿市内局番＿ＩＦ用"
1237,"未材発通知はがき＿実務者研修用＿伝送データ","申込人電話番号＿個人番号＿ＩＦ用"
1238,"未材発通知はがき＿実務者研修用＿伝送データ","会場日程ＩＤ"
1239,"未材発通知はがき＿実務者研修用＿伝送データ","材発予定時期"
1240,"未材発通知はがき＿実務者研修用＿伝送データ","作成日時"
1241,"未材発通知はがき＿実務者研修用＿伝送データ","作成ユーザＩＤ"
1242,"未材発通知はがき＿実務者研修用＿伝送データ","更新日時"
1243,"未材発通知はがき＿実務者研修用＿伝送データ","更新ユーザＩＤ"
1244,"未材発通知はがき＿実務者研修用＿伝送データ","削除フラグ"
1245,"参加証＿実務者研修用＿伝送データ","受付番号＿ＩＦ用"
1246,"参加証＿実務者研修用＿伝送データ","スクーリング受付番号"
1247,"参加証＿実務者研修用＿伝送データ","申込人郵便番号＿主番"
1248,"参加証＿実務者研修用＿伝送データ","申込人郵便番号＿枝番"
1249,"参加証＿実務者研修用＿伝送データ","申込人姓名＿姓＿ＩＦ用"
1250,"参加証＿実務者研修用＿伝送データ","申込人姓名＿名＿ＩＦ用"
1251,"参加証＿実務者研修用＿伝送データ","申込人住所＿都道府県名＿ＩＦ用"
1252,"参加証＿実務者研修用＿伝送データ","申込人住所＿市区郡名＿ＩＦ用"
1253,"参加証＿実務者研修用＿伝送データ","申込人住所＿町村字＿ＩＦ用"
1254,"参加証＿実務者研修用＿伝送データ","申込人住所＿番地＿ＩＦ用"
1255,"参加証＿実務者研修用＿伝送データ","申込人住所＿方書１＿ＩＦ用"
1256,"参加証＿実務者研修用＿伝送データ","申込人住所＿方書２＿姓＿ＩＦ用"
1257,"参加証＿実務者研修用＿伝送データ","申込人住所＿方書２＿名＿ＩＦ用"
1258,"参加証＿実務者研修用＿伝送データ","申込人電話番号＿市外局番＿ＩＦ用"
1259,"参加証＿実務者研修用＿伝送データ","申込人電話番号＿市内局番＿ＩＦ用"
1260,"参加証＿実務者研修用＿伝送データ","申込人電話番号＿個人番号＿ＩＦ用"
1261,"参加証＿実務者研修用＿伝送データ","会場日程ＩＤ"
1262,"参加証＿実務者研修用＿伝送データ","作成日時"
1263,"参加証＿実務者研修用＿伝送データ","作成ユーザＩＤ"
1264,"参加証＿実務者研修用＿伝送データ","更新日時"
1265,"参加証＿実務者研修用＿伝送データ","更新ユーザＩＤ"
1266,"参加証＿実務者研修用＿伝送データ","削除フラグ"
1267,"参加者名簿＿実務者研修用＿伝送データ","日程ＩＤ"
1268,"参加者名簿＿実務者研修用＿伝送データ","顧客番号"
1269,"参加者名簿＿実務者研修用＿伝送データ","学番"
1270,"参加者名簿＿実務者研修用＿伝送データ","スクーリング受付番号"
1271,"参加者名簿＿実務者研修用＿伝送データ","申込人姓名＿姓"
1272,"参加者名簿＿実務者研修用＿伝送データ","申込人姓名＿名"
1273,"参加者名簿＿実務者研修用＿伝送データ","講座商品コード"
1274,"参加者名簿＿実務者研修用＿伝送データ","講座商品名＿ＩＦ用"
1275,"参加者名簿＿実務者研修用＿伝送データ","作成日時"
1276,"参加者名簿＿実務者研修用＿伝送データ","作成ユーザＩＤ"
1277,"参加者名簿＿実務者研修用＿伝送データ","更新日時"
1278,"参加者名簿＿実務者研修用＿伝送データ","更新ユーザＩＤ"
1279,"参加者名簿＿実務者研修用＿伝送データ","削除フラグ"
1280,"参加証＿実務者研修再送用＿伝送データ","受付番号＿ＩＦ用"
1281,"参加証＿実務者研修再送用＿伝送データ","スクーリング受付番号"
1282,"参加証＿実務者研修再送用＿伝送データ","申込人郵便番号＿主番"
1283,"参加証＿実務者研修再送用＿伝送データ","申込人郵便番号＿枝番"
1284,"参加証＿実務者研修再送用＿伝送データ","申込人姓名＿姓＿ＩＦ用"
1285,"参加証＿実務者研修再送用＿伝送データ","申込人姓名＿名＿ＩＦ用"
1286,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿都道府県名＿ＩＦ用"
1287,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿市区郡名＿ＩＦ用"
1288,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿町村字＿ＩＦ用"
1289,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿番地＿ＩＦ用"
1290,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿方書１＿ＩＦ用"
1291,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿方書２＿姓＿ＩＦ用"
1292,"参加証＿実務者研修再送用＿伝送データ","申込人住所＿方書２＿名＿ＩＦ用"
1293,"参加証＿実務者研修再送用＿伝送データ","申込人電話番号＿市外局番＿ＩＦ用"
1294,"参加証＿実務者研修再送用＿伝送データ","申込人電話番号＿市内局番＿ＩＦ用"
1295,"参加証＿実務者研修再送用＿伝送データ","申込人電話番号＿個人番号＿ＩＦ用"
1296,"参加証＿実務者研修再送用＿伝送データ","会場日程ＩＤ"
1297,"参加証＿実務者研修再送用＿伝送データ","作成日時"
1298,"参加証＿実務者研修再送用＿伝送データ","作成ユーザＩＤ"
1299,"参加証＿実務者研修再送用＿伝送データ","更新日時"
1300,"参加証＿実務者研修再送用＿伝送データ","更新ユーザＩＤ"
1301,"参加証＿実務者研修再送用＿伝送データ","削除フラグ"
1302,"予約解除指示データ","受付番号"
1303,"予約解除指示データ","受付枝番"
1304,"予約解除指示データ","指示"
1305,"予約解除指示データ","処理フラグ"
1306,"予約解除指示データ","指示日"
1307,"予約解除指示データ","担当者ＩＤ"
1308,"予約解除指示データ","作成日時"
1309,"予約解除指示データ","作成ユーザＩＤ"
1310,"予約解除指示データ","更新日時"
1311,"予約解除指示データ","更新ユーザＩＤ"
1312,"予約解除指示データ","削除フラグ"
1313,"予約管理データ","受付番号"
1314,"予約管理データ","受付枝番"
1315,"予約管理データ","データＮＯ"
1316,"予約管理データ","バッチＮＯ"
1317,"予約管理データ","バッチ内シーケンス"
1318,"予約管理データ","受付日"
1319,"予約管理データ","処理日"
1320,"予約管理データ","入力ルート"
1321,"予約管理データ","社員販売フラグ"
1322,"予約管理データ","媒体コード"
1323,"予約管理データ","ＤＭコード"
1324,"予約管理データ","顧客番号"
1325,"予約管理データ","送付先進物者区分"
1326,"予約管理データ","進物者顧客番号"
1327,"予約管理データ","決済方法"
1328,"予約管理データ","カード決済取引ＩＤ"
1329,"予約管理データ","入金額"
1330,"予約管理データ","入金区分"
1331,"予約管理データ","実務者研修＿商品先渡し済フラグ"
1332,"予約管理データ","通教通販区分"
1333,"予約管理データ","事業部門コード"
1334,"予約管理データ","協会コード"
1335,"予約管理データ","応募部門コード"
1336,"予約管理データ","出身講座商品コード"
1337,"予約管理データ","合格フラグ"
1338,"予約管理データ","催事コード１"
1339,"予約管理データ","催事コード２"
1340,"予約管理データ","催事コード３"
1341,"予約管理データ","注文確認済フラグ"
1342,"予約管理データ","引取交換フラグ"
1343,"予約管理データ","新旧オーダー変換不要フラグ"
1344,"予約管理データ","レターＮＯ"
1345,"予約管理データ","付与前レターＮＯ"
1346,"予約管理データ","Ｂ－Ｂ＿Ｂ－Ｃ区分"
1347,"予約管理データ","法人事業部送金手帳付オーダーフラグ"
1348,"予約管理データ","個人請求フラグ"
1349,"予約管理データ","配送日時指定フラグ"
1350,"予約管理データ","配送希望日"
1351,"予約管理データ","配送希望時間帯"
1352,"予約管理データ","未材発取引履歴更新済フラグ"
1353,"予約管理データ","講座商品コード"
1354,"予約管理データ","講座商品サブコード１"
1355,"予約管理データ","講座商品サブコード２"
1356,"予約管理データ","変換前講座商品コード"
1357,"予約管理データ","講座商品コード変換処理日"
1358,"予約管理データ","在庫管理講座商品コード"
1359,"予約管理データ","社コード"
1360,"予約管理データ","講座３桁コード"
1361,"予約管理データ","ＦＣキー"
1362,"予約管理データ","販売価格＿一括"
1363,"予約管理データ","販売価格＿分割"
1364,"予約管理データ","１回分分割金額"
1365,"予約管理データ","一括払税額"
1366,"予約管理データ","分割払税額"
1367,"予約管理データ","税率"
1368,"予約管理データ","分割支払回数"
1369,"予約管理データ","在庫引当済フラグ"
1370,"予約管理データ","高額商品確認済フラグ"
1371,"予約管理データ","配送センターコード"
1372,"予約管理データ","配送マスタキー＿業者指定コード"
1373,"予約管理データ","配送マスタキー＿サイズ"
1374,"予約管理データ","配送マスタキー＿重量"
1375,"予約管理データ","配送マスタキー＿才数"
1376,"予約管理データ","配送業者コード"
1377,"予約管理データ","運送料単価"
1378,"予約管理データ","申込個数"
1379,"予約管理データ","ギフトコード"
1380,"予約管理データ","ギフト送付形態"
1381,"予約管理データ","ギフト送付時期"
1382,"予約管理データ","熨斗・ラッピングフラグ"
1383,"予約管理データ","備考"
1384,"予約管理データ","未材発フラグ"
1385,"予約管理データ","サブシステムＩＤ"
1386,"予約管理データ","スクーリング受付番号"
1387,"予約管理データ","当日初回未材発フラグ"
1388,"予約管理データ","引当不可初回発生処理日"
1389,"予約管理データ","引当不可保留フラグ"
1390,"予約管理データ","引当不可保留発生処理日"
1391,"予約管理データ","引当不可解除処理日"
1392,"予約管理データ","引当不可強制解除処理日"
1393,"予約管理データ","高額商品フラグ"
1394,"予約管理データ","高額商品発生処理日"
1395,"予約管理データ","高額商品保留フラグ"
1396,"予約管理データ","高額商品保留処理日"
1397,"予約管理データ","高額商品保留解除処理日"
1398,"予約管理データ","高額商品解除処理日"
1399,"予約管理データ","配送日時指定待ちフラグ"
1400,"予約管理データ","配送日時指定待ち発生処理日"
1401,"予約管理データ","配送日時指定待ち解除処理日"
1402,"予約管理データ","被災地材発停止フラグ"
1403,"予約管理データ","被災地材発停止発生処理日"
1404,"予約管理データ","被災地材発停止解除処理日"
1405,"予約管理データ","材発停止フラグ"
1406,"予約管理データ","材発停止発生処理日"
1407,"予約管理データ","材発停止解除処理日"
1408,"予約管理データ","キャンセル処理日"
1409,"予約管理データ","担当者ＩＤ"
1410,"予約管理データ","作成日時"
1411,"予約管理データ","作成ユーザＩＤ"
1412,"予約管理データ","更新日時"
1413,"予約管理データ","更新ユーザＩＤ"
1414,"予約管理データ","削除フラグ"
1415,"オーダーデータ＿同時配本２号目","オーダーＮＯ"
1416,"オーダーデータ＿同時配本２号目","オーダーＮＯ枝番"
1417,"オーダーデータ＿同時配本２号目","子講座商品コード"
1418,"オーダーデータ＿同時配本２号目","ステータス"
1419,"オーダーデータ＿同時配本２号目","作成日時"
1420,"オーダーデータ＿同時配本２号目","作成ユーザＩＤ"
1421,"オーダーデータ＿同時配本２号目","更新日時"
1422,"オーダーデータ＿同時配本２号目","更新ユーザＩＤ"
1423,"オーダーデータ＿同時配本２号目","削除フラグ"
1424,"配本ラベル印刷データ","配本ラベルＮＯ"
1425,"配本ラベル印刷データ","処理日"
1426,"配本ラベル印刷データ","講座商品コード"
1427,"配本ラベル印刷データ","顧客番号"
1428,"配本ラベル印刷データ","最終フラグ"
1429,"配本ラベル印刷データ","処理済フラグ"
1430,"配本ラベル印刷データ","作成日時"
1431,"配本ラベル印刷データ","作成ユーザＩＤ"
1432,"配本ラベル印刷データ","更新日時"
1433,"配本ラベル印刷データ","更新ユーザＩＤ"
1434,"配本ラベル印刷データ","削除フラグ"
